number,bin_volume,filled_bins,empty_bins,colors,a_star_tree_h2_time,a_star_tree_h2_sol,a_star_tree_h2_expanded,a_star_graph_h2_time,a_star_graph_h2_sol,a_star_graph_h2_expanded,a_star_tree_h3_time,a_star_tree_h3_sol,a_star_tree_h3_expanded,a_star_graph_h3_time,a_star_graph_h3_sol,a_star_graph_h3_expanded,random_walk_time,random_walk_sol,random_walk_restart,hill_no_sideways_h1_time,hill_no_sideways_h1_sol,hill_sideways_h1_time,hill_sideways_h1_sol,hill_no_sideways_h2_time,hill_no_sideways_h2_sol,hill_sideways_h2_time,hill_sideways_h2_sol,hill_no_sideways_h3_time,hill_no_sideways_h3_sol,hill_sideways_h3_time,hill_sideways_h3_sol,dfs_graph_time,dfs_graph_sol,dfs_graph_expanded,bfs_graph_time,bfs_graph_sol,bfs_graph_expanded
271,4,4,2,4,0.0126326322555541,10.0,77,0.216346263885498,10.0,106,0.092832303,10.0,521,0.024669337272644,10,119,0.003143501,25,0,0.00109365,,0.083447957,,0.005931997,9.0,0.007568598,9.0,0.003238773,,0.009337473,11.0,0.0510605573654174,35,142,1.586251735687256,,10000
272,4,4,2,4,0.008258677,9.0,37,0.077194691,9.0,37,0.00912981,9.0,54,0.010797191,9,54,0.002912402,16,0,0.002059245,,0.05429287,,0.002934694,,0.058922124,,0.001420426,,0.009570479,13.0,0.0857150554656982,100,654,1.5897839069366455,,10000
273,4,4,2,4,0.005808568,10.0,40,0.074032307,10.0,40,0.6949852466583252,10.0,4021,0.079719043,11,328,0.003271556,23,0,0.0012218,,0.082143569,,0.003500175,,0.008453345,11.0,0.004540348,,0.008764863,12.0,0.0862932205200195,100,643,1.567384123802185,,10000
274,4,4,2,4,0.006459999,10.0,43,0.084651232,10.0,43,0.0113713026046752,10.0,61,0.010270691,11,61,0.002498555,19,0,0.001215601,,0.061338282,,0.011160135,11.0,0.010541892,11.0,0.005539536,,0.012744951,12.0,0.0220571756362915,27,133,1.530722737312317,,10000
275,4,4,2,4,0.006699491,9.0,49,0.096675873,9.0,57,0.008078933,9.0,57,0.0117114543914794,9,57,0.002906132,15,0,0.00252378,,0.085081339,,0.006744695,9.0,0.006299233,9.0,0.000999212,,0.009155893,9.0,0.070219874382019,66,345,1.5462335348129272,,10000
276,4,4,2,4,0.0133688449859619,11.0,76,0.123669147491455,11.0,62,0.0133170366287231,11.0,99,0.025355339,11,131,0.002467299,15,0,0.001317763,,0.07339642,,0.008629704,10.0,0.008678937,10.0,0.012022519,10.0,0.011053061,10.0,0.0721945762634277,97,511,1.5501612424850464,,10000
277,4,4,2,4,0.005871058,10.0,38,0.068440437,10.0,38,0.009652567,10.0,61,0.0115230560302734,10,61,0.002401137,17,0,0.001319861,,0.086581731,,0.005413628,,0.010659528,12.0,0.008617496,,0.091412258,,0.0387917757034301,71,324,1.6228036880493164,,10000
278,4,4,2,4,0.006897688,9.0,41,0.06340909,9.0,41,1.811794686317444,9.0,10000,0.096341944,10,425,0.002558994,19,0,0.001316214,,0.049071574,,0.007047343,,0.008123398,11.0,0.008338308,11.0,0.009159088,11.0,0.0237007141113281,42,195,1.5263396501541138,,10000
279,4,4,2,4,0.007609916,10.0,38,0.06960988,10.0,38,0.0115262508392333,10.0,66,0.0129112005233764,10,66,0.002800632,13,0,0.001316118,,0.103805518,,0.007347417,9.0,0.008213162,9.0,0.008180952,10.0,0.009838319,10.0,0.0256253480911254,48,216,1.4428774118423462,,10000
280,4,4,2,4,0.005312157,7.0,34,0.06760931,7.0,34,0.005400777,7.0,43,0.006652784,7,43,0.001699805,16,0,0.001413441,,0.073539138,,0.007298517,,0.009975028,13.0,0.007729053,,0.013759089,14.0,0.0414408445358276,72,351,0.5022411346435547,6.0,3641
281,4,4,2,4,0.005883503,8.0,35,0.069014072,8.0,35,0.007366705,8.0,53,0.007573295,8,49,0.002346182,15,0,0.001299906,,0.002899313,,0.002800298,,0.002000022,,0.006499577,,0.010111713,12.0,0.0434503555297851,68,343,1.5270553827285769,,10000
282,4,4,2,4,0.004799891,8.0,35,0.058665276,8.0,35,0.00956533,8.0,50,0.0101646423339843,8,50,0.002703977,15,0,0.001212049,,0.071037865,,0.006437421,9.0,0.006680322,9.0,0.008055949,9.0,0.008297706,9.0,0.108264684677124,100,561,1.697091817855835,,10000
283,4,4,2,4,0.00708189,10.0,41,0.081656694,10.0,41,0.009862375,10.0,60,0.013122582,10,60,0.003279686,17,0,0.00109992,,0.008080554,12.0,0.007525229,10.0,0.008939242,10.0,0.003677464,,0.008685517,11.0,0.0112122297286987,23,100,1.5454782247543335,,10000
284,4,4,2,4,1.6090160131454467,10.0,9319,0.4539587497711181,10.0,214,0.009679127,10.0,69,0.0123643398284912,11,64,0.003340721,13,0,0.002516627,,0.083643365,,0.005939078,8.0,0.004903555,8.0,0.006755424,8.0,0.007100201,8.0,0.0228424072265625,44,199,1.5598297119140625,,10000
285,4,4,2,4,0.0062814,10.0,35,0.062532187,10.0,35,0.9974459409713744,10.0,5897,0.09868722,11,463,0.002605414,17,0,0.001314569,,0.089938641,,0.004494953,,0.007281661,10.0,0.008554816,10.0,0.008383727,10.0,0.0376546382904052,72,340,0.0503816604614257,5.0,474
286,4,4,2,4,0.9051673650741576,10.0,5434,0.7709910869598389,10.0,330,0.008225775,10.0,48,0.007915449,11,48,0.009351063,15,0,0.003311586,,0.074091911,,0.006650972,9.0,0.006968999,9.0,0.008425522,9.0,0.008259177,9.0,0.0415307283401489,81,382,1.4809712171554563,,10000
287,4,4,2,4,1.7440197944641114,11.0,9752,0.3662567138671875,11.0,178,0.0139198780059814,11.0,80,0.017856979,12,92,0.003000021,20,0,0.002297974,,0.06717031,,0.003439093,,0.009658623,11.0,0.002303362,,0.079168606,,0.0205051898956298,45,209,1.5332200527191162,,10000
288,4,4,2,4,0.006317568,10.0,38,0.090540171,10.0,38,1.6478079080581665,10.0,10000,0.1141863346099853,11,482,0.003374362,18,0,0.002215672,,0.006373787,8.0,0.00549469,7.0,0.005747056,7.0,0.003667569,,0.006089115,8.0,0.0233339071273803,44,188,1.4942975044250488,,10000
289,4,4,2,4,0.0116657257080078,10.0,60,0.324629545,10.0,159,0.009848952,10.0,62,0.0112766027450561,10,62,0.003098893,18,0,0.001099992,,0.088428068,,0.007772899,10.0,0.008853292,10.0,0.010753655,10.0,0.01129899,10.0,0.0587377548217773,100,483,1.7072057723999023,,10000
290,4,4,2,4,0.041943216,10.0,271,0.1963837146759033,10.0,100,0.0149036407470703,10.0,96,0.0174137592315673,11,86,0.002889371,13,0,0.001400185,,0.074131417,,0.009161162,10.0,0.008780766,10.0,0.001301503,,0.011776328,12.0,0.0712575912475586,72,360,1.6465353965759275,,10000
291,4,4,2,4,0.004605651,9.0,36,0.0597128868103027,9.0,36,1.0739479780197143,9.0,7300,0.02422328,10,116,0.002626157,16,0,0.00139997,,0.073301458,,0.003922796,,0.008774877,11.0,0.003494811,,0.010957694,13.0,0.0604196786880493,100,549,1.4526500701904297,,10000
292,4,4,2,4,0.0126171350479125,8.0,85,0.1727790832519531,8.0,93,0.6711836814880371,8.0,4028,0.09525485,9,454,0.001899552,13,0,0.001100612,,0.068065524,,0.004727006,8.0,0.004377055,8.0,0.0010005,,0.006028152,9.0,0.0167034864425659,29,129,1.4864650964736938,,10000
293,4,4,2,4,0.0124202489852905,8.0,65,0.1028361320495605,8.0,53,0.007005906,8.0,47,0.008491468,8,47,0.002758503,12,0,0.001435947,,0.090577626,,0.007513642,10.0,0.007655478,10.0,0.004955983,,0.009244156,11.0,0.0209041833877563,33,150,1.6881211996078491,,10000
294,4,4,2,4,0.0159869909286499,11.0,100,0.3933472633361816,11.0,182,0.009766364,11.0,53,0.0131382465362548,12,53,0.003421497,15,0,0.003015018,,0.07593174,,0.008322859,10.0,0.007257938,10.0,0.001200104,,0.01141603,12.0,0.0441168546676635,79,366,1.616708517074585,,10000
295,4,4,2,4,0.0118619203567504,9.0,77,0.1131720542907714,9.0,54,0.00986867,9.0,73,0.013065481185913,10,77,0.002199626,22,0,0.002318072,,0.085435271,,0.005165601,,0.00811615,11.0,0.005790782,,0.084771538,,0.0627596378326416,100,578,1.4940118789672852,,10000
296,4,4,2,4,0.007097077,10.0,52,0.1122665405273437,10.0,58,0.050243616,10.0,276,0.0503301620483398,11,273,0.002865386,13,0,0.003338647,,0.005649567,8.0,0.004298949,6.0,0.004480648,6.0,0.005258894,6.0,0.005521965,6.0,0.0999549627304077,100,636,1.4932760000228882,,10000
297,4,4,2,4,0.008367729,10.0,56,0.1321048736572265,10.0,58,0.0167192459106445,10.0,106,0.0170238494873046,10,93,0.002516651,12,0,0.001414418,,0.081188035,,0.00878396,10.0,0.008872032,10.0,0.012253022,10.0,0.011464024,10.0,0.0458970069885253,76,442,1.5539791584014893,,10000
298,4,4,2,4,0.0199717998504638,12.0,108,0.2618441581726074,12.0,122,1.825533413887024,12.0,8886,0.1711235761642456,13,678,0.004168272,26,0,0.001399827,,0.073105192,,0.007187653,,0.007518983,12.0,0.00691421,,0.012671804,13.0,0.0287477970123291,52,265,1.6325626373291016,,10000
299,4,4,2,4,0.006486487,9.0,37,0.075647593,9.0,37,0.0102779865264892,9.0,71,0.013889455795288,9,63,0.002658463,12,0,0.002108002,,0.077138615,,0.006993246,,0.008439994,11.0,0.001329017,,0.007656431,11.0,0.0131853818893432,27,135,1.3502613306045532,,10000
300,4,4,2,4,0.0127530097961425,11.0,76,0.3192429542541504,11.0,154,0.074809313,11.0,415,0.042338562,12,191,0.003123069,16,0,0.001217151,,0.007999206,14.0,0.006701255,11.0,0.007113695,11.0,0.004500365,,0.083149981,,0.0283927917480468,54,256,1.4912469387054443,,10000
301,4,4,2,4,0.065379143,9.0,400,0.1377589702606201,9.0,64,0.0108225584030151,9.0,54,0.008445311,10,54,0.002599192,13,0,0.001117563,,0.074738216,,0.008691978,11.0,0.008028674,11.0,0.003911781,,0.010995579,12.0,0.051533818244934,89,447,1.4591147899627686,,10000
302,4,4,2,4,0.004368258,8.0,34,0.054003954,8.0,34,0.012306094,8.0,93,0.010296607,8,62,0.002300549,9,0,0.001412296,,0.074145842,,0.005943966,9.0,0.007162642,9.0,0.007355881,10.0,0.007834148,10.0,0.0528485774993896,49,230,1.516364574432373,,10000
303,4,4,2,4,0.007287598,9.0,43,0.090647221,9.0,43,0.025933957,9.0,132,0.015429949760437,10,81,0.002700043,14,0,0.001813936,,0.075227046,,0.007380295,8.0,0.005922604,8.0,0.001001906,,0.006323361,8.0,0.0271273851394653,56,262,1.5304628610610962,,10000
304,4,4,2,4,0.0142284393310546,8.0,88,0.1758136749267578,8.0,81,0.006429982,8.0,39,0.006662297,9,39,0.002397871,12,0,0.00101068,,0.047466302,,0.004288316,,0.056688786,,0.001323247,,0.010617495,12.0,0.0742716789245605,100,669,1.556338667869568,,10000
305,4,4,2,4,0.089423013,9.0,586,0.1950945854187011,9.0,102,0.010778642,9.0,74,0.0135129213333129,10,64,0.002359056,14,0,0.002413559,,0.088175559,,0.007419538,9.0,0.007398868,9.0,0.001309252,,0.010364413,10.0,0.0607331991195678,93,477,1.3587229251861572,,10000
306,4,4,2,4,0.1969285011291504,12.0,1168,5.826486587524414,12.0,2401,0.0159564018249511,12.0,84,0.016286015510559,13,73,0.002861428,16,0,0.001418591,,0.075572038,,0.006654859,,0.010508847,12.0,0.005128789,,0.011044073,14.0,0.0282950401306152,54,259,1.4750730991363523,,10000
307,4,4,2,4,0.0125220775604248,9.0,72,0.1469316482543945,9.0,63,0.0587735891342163,9.0,308,0.039786506,10,179,0.002200818,26,0,0.002013826,,0.096222591,,0.006512165,8.0,0.006124473,8.0,0.006980991,8.0,0.007115602,8.0,0.0556185245513916,96,484,1.621857523918152,,10000
308,4,4,2,4,0.007122016,9.0,41,0.088927031,9.0,41,0.008889413,9.0,53,0.0104188680648803,9,53,0.002806973,14,0,0.001214361,,0.07670815,,0.007198071,10.0,0.007511759,10.0,0.003331828,,0.009637713,11.0,0.0631158351898193,59,282,1.4574235677719116,,10000
309,4,4,2,4,0.006526065,11.0,44,0.078592062,11.0,44,0.008887911,11.0,59,0.0104931116104125,12,55,0.003564548,12,0,0.00121901,,0.088978386,,0.008453417,,0.00865078,13.0,0.004603863,,0.010246706,13.0,0.0262444019317626,54,257,1.495405912399292,,10000
310,4,4,2,4,0.008591962,9.0,55,0.1456236839294433,9.0,66,0.0119708538055419,9.0,76,0.0201472043991088,9,114,0.002206898,21,0,0.001300454,,0.008590269,12.0,0.007647634,10.0,0.007486153,10.0,0.000999832,,0.007021213,11.0,0.0350010395050048,60,286,1.575142502784729,,10000
311,4,4,2,4,0.00837543,12.0,54,0.1015326976776123,12.0,54,0.8549013614654541,12.0,4146,0.095221567,13,393,0.003494668,17,0,0.002013683,,0.057099676,,0.003545904,,0.004899478,9.0,0.006588531,9.0,0.007229447,9.0,0.0483393669128418,81,413,0.8812741041183472,7.0,6626
312,4,4,2,4,0.004412818,8.0,33,0.053532839,8.0,33,0.0100878477096557,8.0,69,0.009771323,9,59,0.002464938,20,0,0.001217866,,0.051340413,,0.007224107,,0.008577895,10.0,0.001304221,,0.009185719,11.0,0.0156664848327636,24,103,0.9905118942260742,7.0,7409
313,4,4,2,4,0.00922935,10.0,45,0.086254597,10.0,45,0.009459686,10.0,56,0.0105667829513549,11,56,0.002515483,22,0,0.001515031,,0.089152884,,0.012996101,12.0,0.009746027,12.0,0.001499891,,0.016001344,12.0,0.0234768390655517,50,232,1.6001873016357422,,10000
314,4,4,2,4,0.004915762,7.0,29,0.056097269,7.0,29,0.0151386976242065,7.0,110,0.01233332157135,8,63,0.002207136,10,0,0.001517224,,0.099692702,,0.003695035,,0.010156226,14.0,0.006975865,,0.101636481,,0.0538294315338134,79,460,1.449040174484253,,10000
315,4,4,2,4,0.0288587093353271,8.0,165,0.21194458,8.0,95,0.026963448524475,8.0,153,0.0121663331985473,9,67,0.001799989,10,0,0.001114416,,0.074898791,,0.004010749,,0.007954359,11.0,0.002100062,,0.007357407,12.0,0.0177106857299804,30,152,1.4137258529663086,,10000
316,4,4,2,4,0.0475687742233276,10.0,269,0.5306739807128906,10.0,226,0.02129817,10.0,128,0.0128410100936889,11,72,0.002813387,15,0,0.001314688,,0.066215086,,0.003494668,,0.006350446,10.0,0.00119555,,0.070996022,,0.0845599174499511,100,507,1.518238544464111,,10000
317,4,4,2,4,0.03243165,10.0,167,0.6945476531982422,10.0,301,0.0108943939208984,10.0,64,0.0130353927612304,11,64,0.0102024555206298,12,1,0.002599406,,0.00570035,8.0,0.004580879,,0.006211734,8.0,0.003300524,,0.006532955,8.0,0.0384602546691894,69,309,1.5283080339431765,,10000
318,4,4,2,4,0.00887289,11.0,44,0.075711727,11.0,44,0.009228587,11.0,62,0.0310293436050415,12,135,0.003515482,13,0,0.001318049,,0.07350843,,0.007474875,10.0,0.006909394,10.0,0.00982635,11.0,0.008825469,11.0,0.0175147056579589,39,165,1.562824010848999,,10000
319,4,4,2,4,0.040066457,10.0,229,1.2074003219604492,10.0,555,0.025949287,10.0,137,0.0133933067321777,11,67,0.016697979,18,0,0.001613307,,0.068052149,,0.009501672,,0.010638666,13.0,0.005226731,,0.011850739,13.0,0.05000901222229,86,455,1.5738366842269895,,10000
320,4,4,2,4,0.1071523427963256,10.0,578,0.2267796993255615,10.0,72,0.014445448,10.0,67,0.0194647073745727,11,81,0.003219104,13,0,0.001318431,,0.073887634,,0.007037759,,0.009699845,12.0,0.008894968,11.0,0.00812633,11.0,0.0595463514328002,93,458,1.6213771104812622,,10000
321,4,4,2,4,0.007119083,10.0,43,0.1009130477905273,10.0,43,0.008962035,10.0,51,0.0110508441925048,11,51,0.002493572,19,0,0.001106167,,0.093690419,,0.008782911,10.0,0.009050298,10.0,0.009239244,11.0,0.010639215,11.0,0.1158927679061889,100,654,1.5063624382019043,,10000
322,4,4,2,4,0.004907274,9.0,33,0.057885885,9.0,33,0.00868876,9.0,51,0.0108124732971191,9,51,0.002570271,15,0,0.001415801,,0.081605387,,0.005956602,,0.008505344,10.0,0.001200032,,0.009826922,10.0,0.0505440235137939,81,426,1.5287092924118042,,10000
323,4,4,2,4,0.1087264776229858,11.0,628,0.625906229,11.0,284,0.037745953,11.0,235,0.0175896644592285,12,84,0.003454566,19,0,0.001312518,,0.065245247,,0.006098127,9.0,0.006137514,9.0,0.007430506,10.0,0.007190418,10.0,0.0435705184936523,76,349,1.3826438188552856,,10000
324,4,4,2,4,0.007077909,10.0,44,0.078640461,10.0,44,0.010780215,10.0,66,0.0151143550872802,11,66,0.003196216,17,0,0.001496243,,0.072660494,,0.008427119,10.0,0.006353951,10.0,0.005867219,,0.010079885,11.0,0.0282902717590332,50,235,1.4037580490112305,,10000
325,4,4,2,4,0.005459476,9.0,40,0.067672968,9.0,40,0.016578388,9.0,77,0.0155586719512939,10,67,0.002931476,15,0,0.001316237,,0.117014337,,0.009453058,11.0,0.009447217,11.0,0.01510973,11.0,0.01705749,11.0,0.0485987663269043,77,386,1.4750431776046753,,10000
326,4,4,2,4,0.022746611,8.0,127,0.08529377,8.0,47,0.036303902,8.0,234,0.040342498,9,168,0.002597666,13,0,0.002356577,,0.106578803,,0.010015655,,0.014632702,13.0,0.011203218,12.0,0.011660409,12.0,0.0850069522857666,78,383,1.551243782043457,,10000
327,4,4,2,4,0.007414603,9.0,41,0.074739933,9.0,41,0.007195425,9.0,54,0.0111186504364013,9,54,0.00315268,11,0,0.001932573,,0.074702239,,0.01265378,12.0,0.01371336,12.0,0.002761912,,0.017253542,12.0,0.0940636396408081,100,660,1.5428228378295898,,10000
328,4,4,2,4,0.005072618,10.0,36,0.066494226,10.0,36,0.042632937,10.0,220,0.028508115,11,143,0.002918291,21,0,0.00206027,,0.095607257,,0.007172012,9.0,0.009712315,9.0,0.002171183,,0.009965444,10.0,0.0630079507827758,100,521,1.5274593830108645,,10000
329,4,4,2,4,0.007827616,10.0,53,0.1554627418518066,10.0,69,0.0103763818740844,10.0,63,0.0130049467086791,10,63,0.00210073,14,0,0.002410769,,0.098125148,,0.00946095,10.0,0.007083631,10.0,0.002036572,,0.008101296,11.0,0.0643805265426635,78,400,1.555013656616211,,10000
330,4,4,2,4,0.00589323,8.0,34,0.060012579,8.0,34,0.007036233,8.0,50,0.009051752,8,50,0.002404761,12,0,0.001017499,,0.070182252,,0.005145836,,0.009299779,9.0,0.005208778,,0.008862853,9.0,0.0950504541397094,81,408,1.6149559020996094,,10000
331,4,4,2,4,0.006743908,12.0,48,0.1141729354858398,12.0,48,0.034061384,12.0,193,0.0159885883331298,12,88,0.002798104,18,0,0.001517296,,0.085823441,,0.010985923,12.0,0.012235546,12.0,0.013338232,12.0,0.014979243,12.0,0.0437310934066772,73,361,1.4291611909866333,,10000
332,4,4,2,4,0.0112572193145751,11.0,56,0.1215674877166748,11.0,52,0.0124244689941406,11.0,68,0.0151852846145629,11,68,0.003400826,17,0,0.002438188,,0.097064424,,0.003833127,,0.007270765,10.0,0.002126551,,0.090929675,,0.0584421157836914,80,390,1.400255799293518,,10000
333,4,4,2,4,0.006378865,10.0,42,0.089514256,10.0,42,0.007752013,10.0,46,0.009236622,11,46,0.007329154,21,0,0.001315689,,0.110833645,,0.008189607,9.0,0.008512902,9.0,0.003099203,,0.007827854,10.0,0.0113120079040527,25,103,1.5352083444595337,,10000
334,4,4,2,4,0.008371449,11.0,49,0.1317455768585205,11.0,59,0.0271120309829711,11.0,172,0.0129826545715332,11,71,0.002799678,14,0,0.00222199,,0.071872211,,0.003990459,,0.005038595,9.0,0.002615499,,0.006340337,9.0,0.0391921997070312,72,334,1.5263950824737549,,10000
335,4,4,2,4,1.723876667022705,,10000,15.071598768234251,11.0,6090,1.7683375358581543,11.0,10000,0.2950422525405883,12,1226,0.003373384,14,0,0.001312375,,0.072159123,,0.007678795,9.0,0.006744576,9.0,0.011200953,9.0,0.009598446,9.0,0.0643045902252197,79,386,1.4442931413650513,,10000
336,4,4,2,4,0.066182041,8.0,453,0.5958795547485352,8.0,285,0.007880449,8.0,54,0.012003469467163,9,54,0.003309846,10,0,0.002812672,,0.073524666,,0.005839825,8.0,0.005502534,8.0,0.007166433,,0.010020971,9.0,0.0749582052230835,100,562,1.471778154373169,,10000
337,4,4,2,4,0.032619429,8.0,161,0.1750648021697998,8.0,92,0.0138797760009765,8.0,71,0.0121848344802856,9,61,0.002100849,10,0,0.001522064,,0.086706209,,0.009025788,,0.008926439,12.0,0.002619624,,0.009508705,12.0,0.1085093021392822,64,336,1.4236466884613037,,10000
338,4,4,2,4,0.3817965507507324,10.0,2184,0.5102574825286865,10.0,253,0.0611945390701293,10.0,380,0.020101666,11,109,0.002500129,14,0,0.00141139,,0.093607569,,0.008165526,9.0,0.007201767,9.0,0.008544254,10.0,0.007487965,10.0,0.0366449356079101,55,265,1.4266917705535889,,10000
339,4,4,2,4,0.005276752,10.0,38,0.064049244,10.0,38,0.08056078,10.0,456,0.0208911418914794,11,109,0.002999115,18,0,0.001421189,,0.090078259,,0.007722783,11.0,0.007719326,11.0,0.003473449,,0.078882957,,0.0574979782104492,76,388,1.4246318340301514,,10000
340,4,4,2,4,0.0119211912155151,12.0,75,0.1714475154876709,12.0,78,0.024253225326538,12.0,126,0.0309609651565551,13,123,0.00421617,28,0,0.000914359,,0.075687289,,0.003088737,,0.005577159,9.0,0.008011794,9.0,0.007748628,9.0,0.1000407934188842,100,639,1.5079368352890017,,10000
341,4,4,2,4,0.005878782,10.0,38,0.068045139,10.0,38,0.008460164,10.0,47,0.009560299,11,47,0.003000665,14,0,0.001299047,,0.074003053,,0.005727506,10.0,0.006024814,10.0,0.002375317,,0.007934356,11.0,0.0313539505004882,51,224,1.7134130001068115,,10000
342,4,4,2,4,1.668669343,,10000,6.610577106,10.0,2865,0.8018038749694825,10.0,4563,0.086756468,11,364,0.002297783,14,0,0.001298952,,0.087188315,,0.005913758,10.0,0.007159781,10.0,0.010313296,11.0,0.010872293,11.0,0.0487655401229858,72,364,1.5009667873382568,,10000
343,4,4,2,4,0.003974032,7.0,28,0.045352697,7.0,28,0.0301402807235717,7.0,184,0.0183631896972656,8,102,0.00210278,8,0,0.00189569,,0.077993202,,0.006835461,9.0,0.007067347,9.0,0.009657335,9.0,0.010150814,9.0,0.0271216630935668,44,212,1.45074200630188,,10000
344,4,4,2,4,0.008778906,10.0,43,0.085809231,10.0,43,0.030201769,10.0,170,0.0105951786041259,11,55,0.002500486,17,0,0.001519585,,0.07468822,,0.006712151,,0.00843482,14.0,0.008791971,,0.014536953,14.0,0.070539116859436,76,385,1.4620901346206665,,10000
345,4,4,2,4,0.09078815,11.0,474,4.44948411,11.0,1795,0.00885191,11.0,51,0.0107179403305053,12,51,0.002880597,18,0,0.001014328,,0.102319908,,0.003607225,,0.008884454,10.0,0.008727312,10.0,0.009499002,10.0,0.0341118574142456,62,293,1.5261400938034058,,10000
346,4,4,2,4,0.004919434,8.0,36,0.059817314,8.0,36,0.006285167,8.0,46,0.007871723,8,46,0.002139711,9,0,0.003072762,,0.078814363,,0.005251503,,0.006850791,10.0,0.00647676,,0.081904507,,0.0603859424591064,92,483,1.5973669290542605,,10000
347,4,4,2,4,0.0508811473846435,11.0,285,0.1437368392944336,11.0,61,0.0432592630386352,11.0,256,0.0175256967544555,12,94,0.002799964,20,0,0.001312041,,0.105333805,,0.008816624,12.0,0.008127069,12.0,0.012190151,12.0,0.012808752,12.0,0.0389375686645507,46,213,1.4733868837356567,,10000
348,4,4,2,4,0.1753809213638305,8.0,1076,0.2430522441864013,8.0,130,0.007146454,8.0,42,0.00703299,9,42,0.00240097,16,0,0.002219605,,0.089640832,,0.007471848,9.0,0.007268596,9.0,0.002225924,,0.009774017,9.0,0.0402721166610717,49,216,1.500501275062561,,10000
349,4,4,2,4,0.005560207,9.0,41,0.067646503,9.0,41,0.3318005323410034,9.0,1898,0.06477201,10,273,0.00258348,15,0,0.002857947,,0.07045331,,0.006062031,8.0,0.006577373,8.0,0.008375478,9.0,0.006059456,9.0,0.0632176399230957,62,321,1.4594502449035645,,10000
350,4,4,2,4,0.007953811,11.0,53,0.1051719188690185,11.0,54,1.5936684131622314,11.0,8345,0.1257958173751831,12,512,0.00302155,14,0,0.001215148,,0.094480968,,0.009123302,10.0,0.009981823,10.0,0.001219106,,0.00784874,11.0,0.0535560846328735,67,348,1.3843053579330444,,10000
351,4,4,2,4,0.005745792,7.0,40,0.08574152,7.0,38,0.0544443130493164,7.0,305,0.019303584,8,105,0.001899981,13,0,0.0028337,,0.097707558,,0.008299255,8.0,0.006638145,8.0,0.007183576,8.0,0.007480669,8.0,0.1479989290237426,100,636,1.5352253913879397,,10000
352,4,4,2,4,0.0275580883026123,11.0,141,0.1450724601745605,11.0,64,0.009386706,11.0,67,0.0114276885986328,11,67,0.002913976,15,0,0.001117516,,0.104963875,,0.009540677,11.0,0.010200191,11.0,0.007612991,,0.011729693,13.0,0.0429857969284057,71,362,1.5484247207641602,,10000
353,4,4,2,4,0.0143155336380004,7.0,90,0.1729402542114257,7.0,75,0.0103266954421997,7.0,77,0.011584473,7,59,0.00232048,13,0,0.001103878,,0.068598628,,0.003599119,,0.008997011,11.0,0.008680105,11.0,0.007481074,11.0,0.0153024196624755,32,134,1.7619047164916992,,10000
